Farm,PlotNo,SpeciesName,variable,value
GFC,P759,PARhet,CoverClass0.3.2m,1
GFC,P759,ILEmic,CoverClass0.3.2m,1
GFC,P759,DIStou,CoverClass0.3.2m,3
GFC,P759,SCAgen,CoverClass0.3.2m,2
GFC,P759,CALtug,CoverClass0.3.2m,1
GFC,P759,MELalp,CoverClass0.3.2m,1
GFC,P759,URTfer,CoverClass0.3.2m,NA
GFC,P759,GRIlit,CoverClass0.3.2m,NA
GFC,P145,LEPsco,CoverClass0.3.2m,4
GFC,P145,CARaus,CoverClass0.3.2m,1
GFC,P145,COPpro,CoverClass0.3.2m,2
GFC,P145,COPpxr,CoverClass0.3.2m,2
GFC,P145,ROSrub,CoverClass0.3.2m,1
GFC,P145,PITten,CoverClass0.3.2m,1
GFC,P145,OLEpan,CoverClass0.3.2m,1
GFC,P145,MELram,CoverClass0.3.2m,1
GFC,P145,MYRaus,CoverClass0.3.2m,NA
GFC,P145,PENcor,CoverClass0.3.2m,NA
GFC,P145,PSEarb,CoverClass0.3.2m,NA
GFC,P145,MYOlae,CoverClass0.3.2m,NA
GFC,P145,PARhet,CoverClass0.3.2m,NA
GFC,P146,MELram,CoverClass0.3.2m,3
GFC,P146,PENcor,CoverClass0.3.2m,2
GFC,P146,OLEpan,CoverClass0.3.2m,2
GFC,P146,PITten,CoverClass0.3.2m,1
GFC,P146,CORaus,CoverClass0.3.2m,NA
GFC,P146,MUEaus,CoverClass0.3.2m,2
GFC,P146,COPpro,CoverClass0.3.2m,2
GFC,P146,DIStou,CoverClass0.3.2m,1
GFC,P146,CARaus,CoverClass0.3.2m,2
GFC,P146,PARhet,CoverClass0.3.2m,1
GFC,P146,COPpxr,CoverClass0.3.2m,1
GFC,P146,PSEarb,CoverClass0.3.2m,NA
KAI,Return1,AGAaus,CoverClass0.3.2m,2
KAI,Return1,PODtot,CoverClass0.3.2m,1
KAI,Return1,PHYtri,CoverClass0.3.2m,NA
KAI,Return1,DACdac,CoverClass0.3.2m,NA
KAI,Return1,CLEmat,CoverClass0.3.2m,NA
KAI,Return1,PRUtax,CoverClass0.3.2m,NA
KAI,Return1,NESlan,CoverClass0.3.2m,2
KAI,Return1,VITluc,CoverClass0.3.2m,NA
KAI,Return1,MYRaus,CoverClass0.3.2m,5
KAI,Return1,RHOsap,CoverClass0.3.2m,4
KAI,Return1,KNIexc,CoverClass0.3.2m,1
KAI,Return1,HEDarb,CoverClass0.3.2m,2
KAI,Return1,PSEcra,CoverClass0.3.2m,2
KAI,Return1,CYAdea,CoverClass0.3.2m,3
KAI,Return1,COProb,CoverClass0.3.2m,1
KAI,Return1,COParb,CoverClass0.3.2m,2
KAI,Return1,COPspa,CoverClass0.3.2m,1
KAI,Return1,COPrha,CoverClass0.3.2m,3
KAI,Return1,COPare,CoverClass0.3.2m,2
KAI,Return1,LEUfas,CoverClass0.3.2m,2
KAI,Return1,GENlig,CoverClass0.3.2m,1
KAI,Return1,CORlae,CoverClass0.3.2m,1
KAI,Return1,ALEexc,CoverClass0.3.2m,NA
KAI,Return1,DYSspe,CoverClass0.3.2m,NA
KAI,Return1,BEItar,CoverClass0.3.2m,NA
KAI,Return2,DACdac,CoverClass0.3.2m,NA
KAI,Return2,METper,CoverClass0.3.2m,1
KAI,Return2,CORlae,CoverClass0.3.2m,1
KAI,Return2,MYRaus,CoverClass0.3.2m,NA
KAI,Return2,CORaus,CoverClass0.3.2m,NA
KAI,Return2,CYAdea,CoverClass0.3.2m,2
KAI,Return2,RHOsap,CoverClass0.3.2m,4
KAI,Return2,MELram,CoverClass0.3.2m,NA
KAI,Return2,SCHdig,CoverClass0.3.2m,NA
KAI,Return2,VITluc,CoverClass0.3.2m,NA
KAI,Return2,ALEexc,CoverClass0.3.2m,1
KAI,Return2,COPspa,CoverClass0.3.2m,2
KAI,Return2,COPare,CoverClass0.3.2m,1
KAI,Return2,GENlig,CoverClass0.3.2m,2
KAI,Return2,BEItar,CoverClass0.3.2m,NA
KAI,Return2,DYSspe,CoverClass0.3.2m,NA
KAI,Return3,DACdac,CoverClass0.3.2m,1
KAI,Return3,ELAhoo,CoverClass0.3.2m,1
KAI,Return3,BEItar,CoverClass0.3.2m,NA
KAI,Return3,RHOsap,CoverClass0.3.2m,4
KAI,Return3,CORlae,CoverClass0.3.2m,1
KAI,Return3,SCHdig,CoverClass0.3.2m,2
KAI,Return3,VITluc,CoverClass0.3.2m,NA
KAI,Return3,FREban,CoverClass0.3.2m,1
KAI,Return3,CYAmed,CoverClass0.3.2m,NA
KAI,Return3,COPare,CoverClass0.3.2m,4
KAI,Return3,CYAdea,CoverClass0.3.2m,4
KAI,Return3,GENlig,CoverClass0.3.2m,2
KAI,Return3,COPspa,CoverClass0.3.2m,1
KAI,Return3,DYSspe,CoverClass0.3.2m,1
KAI,Return3,ALEexc,CoverClass0.3.2m,NA
KAI,Return3,PIPexc,CoverClass0.3.2m,NA
KAI,Return3,KNIexc,CoverClass0.3.2m,NA
KAI,Return4,DACdac,CoverClass0.3.2m,1
KAI,Return4,PODtot,CoverClass0.3.2m,2
KAI,Return4,CORaus,CoverClass0.3.2m,NA
KAI,Return4,PSEcra,CoverClass0.3.2m,2
KAI,Return4,COPare,CoverClass0.3.2m,1
KAI,Return4,COPrha,CoverClass0.3.2m,1
KAI,Return4,COParb,CoverClass0.3.2m,1
KAI,Return4,NESlan,CoverClass0.3.2m,1
KAI,Return4,MYRaus,CoverClass0.3.2m,1
KAI,Return4,COProb,CoverClass0.3.2m,NA
KAI,Return4,PHYtri,CoverClass0.3.2m,NA
KAI,Return4,CARser,CoverClass0.3.2m,NA
KAI,Return4,CLEmat,CoverClass0.3.2m,NA
KAI,Return4,BEItar,CoverClass0.3.2m,NA
KAI,Return4,RHOsap,CoverClass0.3.2m,NA
KAI,Return5,DACdac,CoverClass0.3.2m,NA
KAI,Return5,PODtot,CoverClass0.3.2m,NA
KAI,Return5,GENlig,CoverClass0.3.2m,2
KAI,Return5,LIGluc,CoverClass0.3.2m,NA
KAI,Return5,PSEcra,CoverClass0.3.2m,2
KAI,Return5,MYRaus,CoverClass0.3.2m,5
KAI,Return5,CYAdea,CoverClass0.3.2m,3
KAI,Return5,COPspa,CoverClass0.3.2m,2
KAI,Return5,COPrha,CoverClass0.3.2m,2
KAI,Return5,COPare,CoverClass0.3.2m,4
KAI,Return5,RHOsap,CoverClass0.3.2m,5
KAI,Return5,CORlae,CoverClass0.3.2m,1
KAI,Return5,PHYtri,CoverClass0.3.2m,1
KAI,Return5,LEUfas,CoverClass0.3.2m,1
KAI,Return5,CARser,CoverClass0.3.2m,1
KAI,Return5,BEItar,CoverClass0.3.2m,1
KAI,Return5,HEDarb,CoverClass0.3.2m,1
KAI,Return5,VITluc,CoverClass0.3.2m,NA
KAI,Return5,METper,CoverClass0.3.2m,NA
KAI,Return6,DACdac,CoverClass0.3.2m,NA
KAI,Return6,PHYtri,CoverClass0.3.2m,NA
KAI,Return6,BEItar,CoverClass0.3.2m,NA
KAI,Return6,KNIexc,CoverClass0.3.2m,NA
KAI,Return6,CORlae,CoverClass0.3.2m,1
KAI,Return6,METper,CoverClass0.3.2m,1
KAI,Return6,RIPsca,CoverClass0.3.2m,1
KAI,Return6,MYRaus,CoverClass0.3.2m,NA
KAI,Return6,RHOsap,CoverClass0.3.2m,2
KAI,Return6,CYAdea,CoverClass0.3.2m,NA
KAI,Return6,NESlan,CoverClass0.3.2m,NA
KAI,Return6,COPare,CoverClass0.3.2m,2
KAI,Return6,COPspa,CoverClass0.3.2m,1
KAI,Return6,PSEcra,CoverClass0.3.2m,NA
KAI,Return7,DACdac,CoverClass0.3.2m,1
KAI,Return7,VITluc,CoverClass0.3.2m,NA
KAI,Return7,BEItar,CoverClass0.3.2m,2
KAI,Return7,CORlae,CoverClass0.3.2m,2
KAI,Return7,RHOsap,CoverClass0.3.2m,7
KAI,Return7,MYRaus,CoverClass0.3.2m,NA
KAI,Return7,PSEcra,CoverClass0.3.2m,NA
KAI,Return7,METful,CoverClass0.3.2m,NA
KAI,Return7,METper,CoverClass0.3.2m,1
KAI,Return7,COPare,CoverClass0.3.2m,1
KAI,Return7,COPrha,CoverClass0.3.2m,1
KAI,Return7,DYSspe,CoverClass0.3.2m,NA
KAI,Return7,KNIexc,CoverClass0.3.2m,NA
KAI,Return8,DACdac,CoverClass0.3.2m,NA
KAI,Return8,PHYtri,CoverClass0.3.2m,NA
KAI,Return8,KNIexc,CoverClass0.3.2m,NA
KAI,Return8,METful,CoverClass0.3.2m,3
KAI,Return8,PSEcra,CoverClass0.3.2m,NA
KAI,Return8,MYRaus,CoverClass0.3.2m,NA
KAI,Return8,CYAdea,CoverClass0.3.2m,4
KAI,Return8,NESlan,CoverClass0.3.2m,NA
KAI,Return8,COPare,CoverClass0.3.2m,2
KAI,Return8,PODtot,CoverClass0.3.2m,1
KAI,Return8,MUEcom,CoverClass0.3.2m,1
KAI,Return8,GENlig,CoverClass0.3.2m,3
KAI,Return8,METper,CoverClass0.3.2m,1
KAI,Return8,MELram,CoverClass0.3.2m,1
KAI,Return8,CORlae,CoverClass0.3.2m,1
KAI,Return8,COPspa,CoverClass0.3.2m,1
KAI,Return8,RHOsap,CoverClass0.3.2m,3
KAI,Return8,VITluc,CoverClass0.3.2m,1
KAI,Return8,COPrha,CoverClass0.3.2m,NA
KAI,Return8,BEItar,CoverClass0.3.2m,NA
KAI,Return8,ALEexc,CoverClass0.3.2m,NA
KAI,Return8,DYSspe,CoverClass0.3.2m,NA
GFC,P704,MELram,CoverClass0.3.2m,2
GFC,P704,OLEpan,CoverClass0.3.2m,3
GFC,P704,PSEcra,CoverClass0.3.2m,NA
GFC,P704,MYRaus,CoverClass0.3.2m,2
GFC,P704,COPpro,CoverClass0.3.2m,2
GFC,P716,GRIlit,CoverClass0.3.2m,2
GFC,P716,PSEcra,CoverClass0.3.2m,NA
GFC,P716,MELram,CoverClass0.3.2m,2
GFC,P716,MYRaus,CoverClass0.3.2m,2
GFC,P716,PENcor,CoverClass0.3.2m,1
GFC,P716,PIPexc,CoverClass0.3.2m,3
GFC,P716,COPpro,CoverClass0.3.2m,1
GFC,P716,PARhet,CoverClass0.3.2m,1
GFC,P716,MUEcom,CoverClass0.3.2m,NA
GFC,P716,PITten,CoverClass0.3.2m,NA
GFC,P716,OLEpan,CoverClass0.3.2m,NA
GFC,P716,PSEarb,CoverClass0.3.2m,NA
GFC,P705,MELram,CoverClass0.3.2m,2
GFC,P705,PSEarb,CoverClass0.3.2m,3
GFC,P705,OLEpan,CoverClass0.3.2m,NA
GFC,P705,MYRaus,CoverClass0.3.2m,2
GFC,P705,PIPexc,CoverClass0.3.2m,2
GFC,P705,COPpro,CoverClass0.3.2m,1
GFC,P705,GRIlit,CoverClass0.3.2m,1
GFC,P705,PARhet,CoverClass0.3.2m,NA
GFC,P675,SOPmic,CoverClass0.3.2m,4
GFC,P675,MUEaus,CoverClass0.3.2m,1
GFC,P675,COPpro,CoverClass0.3.2m,2
GFC,P675,DIStou,CoverClass0.3.2m,1
GFC,P675,MUEcom,CoverClass0.3.2m,NA
GFC,P462,COPpro,CoverClass0.3.2m,3
GFC,P462,PARcap,CoverClass0.3.2m,3
GFC,P462,DIStou,CoverClass0.3.2m,5
GFC,P428,COPpro,CoverClass0.3.2m,4
GFC,P428,DIStou,CoverClass0.3.2m,3
GFC,P428,MUEcom,CoverClass0.3.2m,2
GFC,P428,PITten,CoverClass0.3.2m,NA
GFC,P357,COPpro,CoverClass0.3.2m,4
GFC,P357,DIStou,CoverClass0.3.2m,4
GFC,P357,ROSrub,CoverClass0.3.2m,1
GFC,P357,MUEcom,CoverClass0.3.2m,1
GFC,P655,SALxfr,CoverClass0.3.2m,1
GFC,P655,URTfer,CoverClass0.3.2m,2
GFC,P655,MUEaus,CoverClass0.3.2m,1
GFC,P655,MELram,CoverClass0.3.2m,1
GFC,P655,SAMnig,CoverClass0.3.2m,NA
GFC,P655,COPpro,CoverClass0.3.2m,NA
GFC,P655,GRIlit,CoverClass0.3.2m,NA
TMN,P282,PRUtax,CoverClass0.3.2m,NA
TMN,P282,PODtot ,CoverClass0.3.2m,1
TMN,P282,PHYoct,CoverClass0.3.2m,2
TMN,P282,MUEaus,CoverClass0.3.2m,NA
TMN,P417,PINrad,CoverClass0.3.2m,NA
TMN,P417,PODtot ,CoverClass0.3.2m,1
TMN,P417,MELram ,CoverClass0.3.2m,NA
TMN,P417,METdif,CoverClass0.3.2m,1
TMN,P417,SCHdig,CoverClass0.3.2m,1
TMN,P417,RHAsol,CoverClass0.3.2m,1
TMN,P417,HEDarb,CoverClass0.3.2m,NA
TMN,P417,FUCexc,CoverClass0.3.2m,1
TMN,P417,RIPsca,CoverClass0.3.2m,NA
TMN,P417,CARser,CoverClass0.3.2m,NA
TMN,P417,MUEaus,CoverClass0.3.2m,1
TMN,P417,PARhet,CoverClass0.3.2m,1
TMN,P417,Pastet,CoverClass0.3.2m,1
TMN,P417,CLEmat,CoverClass0.3.2m,NA
TMN,P419,MELram,CoverClass0.3.2m,NA
TMN,P419,BEItaw,CoverClass0.3.2m,NA
TMN,P419,RIPsca,CoverClass0.3.2m,NA
TMN,P419,METdif,CoverClass0.3.2m,1
TMN,P419,PSEarb ,CoverClass0.3.2m,NA
TMN,P419,DICsqu,CoverClass0.3.2m,2
TMN,P419,BRArep ,CoverClass0.3.2m,NA
TMN,P419,ALEexc,CoverClass0.3.2m,1
TMN,P419,GENlig,CoverClass0.3.2m,NA
TMN,P419,SCHdig,CoverClass0.3.2m,NA
TMN,P419,HEDarb,CoverClass0.3.2m,NA
TMN,P419,KNIexc,CoverClass0.3.2m,NA
TMN,P419,MUEaus,CoverClass0.3.2m,NA
TMN,P419,PARhet,CoverClass0.3.2m,NA
TMN,P419,WEIrac,CoverClass0.3.2m,NA
TMN,P419,COPgra ,CoverClass0.3.2m,NA
TMN,P419,METper,CoverClass0.3.2m,1
TMN,P419,DACdac,CoverClass0.3.2m,NA
TMN,P401,PSEarb,CoverClass0.3.2m,NA
TMN,P401,PSEarb,CoverClass0.3.2m,NA
TMN,P401,WEIrac,CoverClass0.3.2m,NA
TMN,P401,DICsqu,CoverClass0.3.2m,3
TMN,P401,METdif,CoverClass0.3.2m,2
TMN,P401,MELram,CoverClass0.3.2m,NA
TMN,P401,MELram,CoverClass0.3.2m,1
TMN,P401,CYAdea,CoverClass0.3.2m,1
TMN,P401,RUBcis,CoverClass0.3.2m,1
TMN,P401,KNIexc,CoverClass0.3.2m,1
TMN,P401,CARser,CoverClass0.3.2m,1
TMN,P401,PARhet  ,CoverClass0.3.2m,1
TMN,P401,SCHdig,CoverClass0.3.2m,NA
TMN,P401,RIPsca,CoverClass0.3.2m,NA
TMN,P401,HEDarb,CoverClass0.3.2m,NA
TMN,P401,BEItaw,CoverClass0.3.2m,NA
TMN,P401,METper,CoverClass0.3.2m,NA
TMN,P401,FUCexc,CoverClass0.3.2m,NA
TMN,P401,PODtot,CoverClass0.3.2m,NA
TMN,P379,PINrad,CoverClass0.3.2m,NA
TMN,P379,PODtot,CoverClass0.3.2m,1
TMN,P379,PENcor,CoverClass0.3.2m,1
TMN,P379,COPrha,CoverClass0.3.2m,1
TMN,P379,RHAsol,CoverClass0.3.2m,1
TMN,P379,MELram,CoverClass0.3.2m,1
TMN,P379,CLEvit,CoverClass0.3.2m,1
TMN,P379,RUBfru,CoverClass0.3.2m,NA
TMN,P379,DACdac,CoverClass0.3.2m,NA
TMN,P379,ARIser,CoverClass0.3.2m,1
TMN,P379,PRUtax,CoverClass0.3.2m,NA
TMN,P379,KNIexc,CoverClass0.3.2m,NA
TMN,P379,CARser ,CoverClass0.3.2m,1
TMN,P379,RIPsca,CoverClass0.3.2m,NA
TMN,P379,PARhet,CoverClass0.3.2m,1
TMN,P379,RUBcis,CoverClass0.3.2m,NA
TMN,P379,HEDarb,CoverClass0.3.2m,NA
TMN,P379,ALEexc,CoverClass0.3.2m,NA
TMN,P379,PSEarb,CoverClass0.3.2m,NA
TMN,P379,MUEaus,CoverClass0.3.2m,NA
TMN,P379,CLEmat,CoverClass0.3.2m,NA
TMN,P379,BEItaw,CoverClass0.3.2m,NA
TMN,P379,DICsqu,CoverClass0.3.2m,3
TMN,P379,GENlig,CoverClass0.3.2m,1
TMN,P400,BEItaw,CoverClass0.3.2m,1
TMN,P400,KNIexc,CoverClass0.3.2m,1
TMN,P400,ALEexc,CoverClass0.3.2m,NA
TMN,P400,HEDarb,CoverClass0.3.2m,NA
TMN,P400,RIPsca ,CoverClass0.3.2m,1
TMN,P400,MELram,CoverClass0.3.2m,1
TMN,P400,STRhet,CoverClass0.3.2m,1
TMN,P400,RHAsol,CoverClass0.3.2m,1
TMN,P400,PARhet,CoverClass0.3.2m,NA
TMN,P400,GENlig,CoverClass0.3.2m,NA
TMN,P400,COPgra,CoverClass0.3.2m,NA
TMN,P400,PSEarb,CoverClass0.3.2m,NA
TMN,P400,PODtot,CoverClass0.3.2m,NA
TMN,P400,DACdac,CoverClass0.3.2m,NA
TMN,P400,BRArep,CoverClass0.3.2m,NA
TMN,P400,CYAdea,CoverClass0.3.2m,2
TMN,P400,METdif,CoverClass0.3.2m,1
TMN,P380,BEItaw,CoverClass0.3.2m,NA
TMN,P380,KNIexc,CoverClass0.3.2m,NA
TMN,P380,RIPsca,CoverClass0.3.2m,1
TMN,P380,MELram,CoverClass0.3.2m,1
TMN,P380,ALEexc,CoverClass0.3.2m,1
TMN,P380,METcol,CoverClass0.3.2m,1
TMN,P380,CYAdea,CoverClass0.3.2m,NA
TMN,P380,RHAsol,CoverClass0.3.2m,1
TMN,P380,PARhet,CoverClass0.3.2m,1
TMN,P380,STRhet,CoverClass0.3.2m,1
TMN,P380,CARser,CoverClass0.3.2m,NA
TMN,P380,HEDarb,CoverClass0.3.2m,NA
TMN,P380,MUEaus,CoverClass0.3.2m,NA
TMN,P380,CLEmat,CoverClass0.3.2m,NA
TMN,P380,PODtot,CoverClass0.3.2m,NA
TMN,P380,COPrha,CoverClass0.3.2m,NA
TMN,P380,PENcor,CoverClass0.3.2m,NA
TMN,P380,GENlig,CoverClass0.3.2m,NA
TMN,P380,DACdac,CoverClass0.3.2m,NA
TMN,P380,SCHdig,CoverClass0.3.2m,NA
TMN,P358,PINrad,CoverClass0.3.2m,NA
TMN,P358,PHYoct,CoverClass0.3.2m,3
TMN,P358,CLEmat,CoverClass0.3.2m,1
TMN,P358,MUEaus,CoverClass0.3.2m,1
TMN,P358,BEItaw,CoverClass0.3.2m,NA
TMN,P358,PODtot,CoverClass0.3.2m,NA
TMN,P358,MELram,CoverClass0.3.2m,NA
TMN,P358,HEDarb,CoverClass0.3.2m,NA
TMN,P358,RUBUS,CoverClass0.3.2m,NA
TMN,P359,PINrad,CoverClass0.3.2m,NA
TMN,P359,PODtot,CoverClass0.3.2m,NA
TMN,P359,MELram,CoverClass0.3.2m,NA
TMN,P359,METcol,CoverClass0.3.2m,1
TMN,P359,URTfer,CoverClass0.3.2m,1
TMN,P359,METper,CoverClass0.3.2m,NA
TMN,P359,ALEexc,CoverClass0.3.2m,NA
TMN,P359,RIPsca,CoverClass0.3.2m,NA
TMN,P359,HEDarb,CoverClass0.3.2m,NA
GFC,P382,PSEarb,CoverClass.0.3m,NA
GFC,P382,PITten,CoverClass.0.3m,NA
GFC,P382,MELram,CoverClass.0.3m,1
GFC,P382,CALtug,CoverClass.0.3m,3
GFC,P382,MYRaus,CoverClass.0.3m,1
GFC,P382,ARIser,CoverClass.0.3m,1
GFC,P382,SAMnig,CoverClass.0.3m,2
GFC,P382,PIPexc,CoverClass.0.3m,2
GFC,P382,FUCexc,CoverClass.0.3m,NA
GFC,P382,CLEfoe,CoverClass.0.3m,NA
GFC,P382,COPpro,CoverClass.0.3m,1
GFC,P382,MUEaus,CoverClass.0.3m,NA
GFC,P382,PARhet,CoverClass.0.3m,1
GFC,P382,PENcor,CoverClass.0.3m,1
GFC,P418,ARIser,CoverClass.0.3m,1
GFC,P418,CORarb,CoverClass.0.3m,1
GFC,P418,SAMnig,CoverClass.0.3m,1
GFC,P418,PSEarb,CoverClass.0.3m,1
GFC,P418,PARhet,CoverClass.0.3m,1
GFC,P418,GRIlit,CoverClass.0.3m,NA
GFC,P418,MELram,CoverClass.0.3m,NA
GFC,P418,CALtug,CoverClass.0.3m,NA
GFC,P418,COProb,CoverClass.0.3m,NA
GFC,P418,PENcor,CoverClass.0.3m,1
GFC,P418,FUCper,CoverClass.0.3m,1
GFC,P347,PITten,CoverClass.0.3m,NA
GFC,P347,LEPsco,CoverClass.0.3m,NA
GFC,P347,PSEarb,CoverClass.0.3m,1
GFC,P347,MYOlae,CoverClass.0.3m,NA
GFC,P347,OLEpan,CoverClass.0.3m,2
GFC,P347,MYRaus,CoverClass.0.3m,1
GFC,P347,MELram,CoverClass.0.3m,NA
GFC,P347,CARaus,CoverClass.0.3m,1
GFC,P347,COProb,CoverClass.0.3m,1
GFC,P347,COPpro,CoverClass.0.3m,1
GFC,P347,PINrad,CoverClass.0.3m,1
GFC,P347,PRUNUS,CoverClass.0.3m,1
GFC,P346,PSEarb,CoverClass.0.3m,1
GFC,P346,DODvis,CoverClass.0.3m,1
GFC,P346,MELram,CoverClass.0.3m,2
GFC,P346,CORarb,CoverClass.0.3m,1
GFC,P346,PITten,CoverClass.0.3m,NA
GFC,P346,MYRaus,CoverClass.0.3m,2
GFC,P346,OLEpan,CoverClass.0.3m,1
GFC,P346,COProb,CoverClass.0.3m,2
GFC,P346,COPpro,CoverClass.0.3m,NA
GFC,P346,LEPsco,CoverClass.0.3m,1
GFC,P346,PIPexc,CoverClass.0.3m,1
GFC,P346,COTcoc,CoverClass.0.3m,2
GFC,P346,CORaus,CoverClass.0.3m,1
GFC,P346,PENcor,CoverClass.0.3m,1
GFC,P346,RUBsqu,CoverClass.0.3m,1
GFC,P346,PSEcra,CoverClass.0.3m,1
GFC,P273,OLEpan,CoverClass.0.3m,1
GFC,P273,MELram,CoverClass.0.3m,2
GFC,P273,PSEarb,CoverClass.0.3m,NA
GFC,P273,LEPsco,CoverClass.0.3m,1
GFC,P273,PARhet,CoverClass.0.3m,1
GFC,P273,COProb,CoverClass.0.3m,1
GFC,P273,COTcoc,CoverClass.0.3m,1
GFC,P273,ROSrub,CoverClass.0.3m,1
GFC,P273,COPpro,CoverClass.0.3m,2
GFC,P273,CLEvit,CoverClass.0.3m,3
GFC,P273,PIPexc,CoverClass.0.3m,1
GFC,P273,PITten,CoverClass.0.3m,1
GFC,P273,MYRaus,CoverClass.0.3m,1
GFC,P273,DODvis,CoverClass.0.3m,1
GFC,P273,CARaus,CoverClass.0.3m,1
GFC,P273,PRUNUS,CoverClass.0.3m,1
GFC,P273,CORaus,CoverClass.0.3m,1
GFC,P273,PENcor,CoverClass.0.3m,1
GFC,P273,MUEaus,CoverClass.0.3m,1
GFC,P310,CARser,CoverClass.0.3m,1
GFC,P310,MELram,CoverClass.0.3m,1
GFC,P310,LEPsco,CoverClass.0.3m,1
GFC,P310,OLEpan,CoverClass.0.3m,1
GFC,P310,PITten,CoverClass.0.3m,1
GFC,P310,MYRaus,CoverClass.0.3m,1
GFC,P310,CALtug,CoverClass.0.3m,2
GFC,P310,PARhet,CoverClass.0.3m,1
GFC,P310,PIPexc,CoverClass.0.3m,2
GFC,P310,PSEarb,CoverClass.0.3m,1
GFC,P310,GRIlit,CoverClass.0.3m,1
GFC,P310,MYOlae,CoverClass.0.3m,1
GFC,P310,COPpro,CoverClass.0.3m,1
GFC,P310,COProb,CoverClass.0.3m,1
GFC,P310,PENcor,CoverClass.0.3m,1
GFC,P310,CORaus,CoverClass.0.3m,1
GFC,P310,PRUNUS,CoverClass.0.3m,1
GFC,P348,LEPsco,CoverClass.0.3m,NA
GFC,P348,PSEarb,CoverClass.0.3m,1
GFC,P348,COPpro,CoverClass.0.3m,2
GFC,P348,COPpxr,CoverClass.0.3m,NA
GFC,P348,COPrha,CoverClass.0.3m,NA
GFC,P348,CLEpan,CoverClass.0.3m,NA
GFC,P348,PITten,CoverClass.0.3m,1
GFC,P348,PARhet,CoverClass.0.3m,1
GFC,P348,PRUNUS,CoverClass.0.3m,NA
GFC,P348,RUBsqu,CoverClass.0.3m,1
GFC,P348,CARaus,CoverClass.0.3m,1
GFC,P348,MUEcom,CoverClass.0.3m,1
GFC,P348,CARser,CoverClass.0.3m,1
GFC,P348,CLEfoe,CoverClass.0.3m,1
GFC,P348,PENcor,CoverClass.0.3m,1
GFC,P348,MELram,CoverClass.0.3m,1
GFC,????,CORaus,CoverClass.0.3m,NA
GFC,????,PARhet,CoverClass.0.3m,2
GFC,????,MELram,CoverClass.0.3m,2
GFC,????,MUEaus,CoverClass.0.3m,NA
GFC,????,CLEfoe,CoverClass.0.3m,NA
GFC,????,CALtug,CoverClass.0.3m,1
GFC,????,MUEcom,CoverClass.0.3m,2
GFC,????,MYOlae,CoverClass.0.3m,1
GFC,????,COPpro,CoverClass.0.3m,1
GFC,????,PENcor,CoverClass.0.3m,2
GFC,????,PIPexc,CoverClass.0.3m,1
GFC,????,PITten,CoverClass.0.3m,NA
GFC,????,ROSrub,CoverClass.0.3m,1
GFC,????,DODvis,CoverClass.0.3m,1
GFC,????,PSEarb,CoverClass.0.3m,1
GFC,????,MYRaus,CoverClass.0.3m,1
GFC,P383,HOHang,CoverClass.0.3m,1
GFC,P383,PENcor,CoverClass.0.3m,1
GFC,P383,CARser,CoverClass.0.3m,1
GFC,P383,RUBsqu,CoverClass.0.3m,1
GFC,P383,MELram,CoverClass.0.3m,1
GFC,P383,COPpro,CoverClass.0.3m,1
GFC,P383,MYOlae,CoverClass.0.3m,1
GFC,P383,PODtot,CoverClass.0.3m,1
GFC,P383,GRIlit,CoverClass.0.3m,1
GFC,P383,SOPmic,CoverClass.0.3m,1
GFC,P383,PARhet,CoverClass.0.3m,1
GFC,P383,CALtug,CoverClass.0.3m,1
GFC,P383,PIPexc,CoverClass.0.3m,1
GFC,P383,MYRaus,CoverClass.0.3m,1
GFC,P383,CLEfoe,CoverClass.0.3m,1
GFC,P383,OLEavi,CoverClass.0.3m,1
GFC,P383,PSEarb,CoverClass.0.3m,1
GFC,P383,MUEcom,CoverClass.0.3m,1
GFC,P383,PITten,CoverClass.0.3m,1
GFC,P349,PSEarb,CoverClass.0.3m,1
GFC,P349,MELram,CoverClass.0.3m,1
GFC,P349,SAMnig,CoverClass.0.3m,NA
GFC,P349,COPpro,CoverClass.0.3m,2
GFC,P349,CORarb,CoverClass.0.3m,NA
GFC,P349,PENcor,CoverClass.0.3m,1
GFC,P349,PRUNUS,CoverClass.0.3m,1
GFC,P349,PITten,CoverClass.0.3m,1
GFC,P349,CALtug,CoverClass.0.3m,1
GFC,P349,MYOlae,CoverClass.0.3m,1
GFC,P349,PIPexc,CoverClass.0.3m,1
GFC,P349,MYRaus,CoverClass.0.3m,1
GFC,P349,PARhet,CoverClass.0.3m,1
GFC,P349,RUBsqu,CoverClass.0.3m,1
GFC,P349,MUEcom,CoverClass.0.3m,1
GFC,P349,COProb,CoverClass.0.3m,1
GFC,P349,PIPexc,CoverClass.0.3m,1
GFC,P107,LEPsco,CoverClass.0.3m,1
GFC,P107,DODvis,CoverClass.0.3m,1
GFC,P107,PITten,CoverClass.0.3m,1
GFC,P107,OLEpan,CoverClass.0.3m,2
GFC,P107,CARaus,CoverClass.0.3m,1
GFC,P107,COPpro,CoverClass.0.3m,1
GFC,P107,PSEarb,CoverClass.0.3m,1
GFC,P107,COPpro,CoverClass.0.3m,1
GFC,P107,MYOlae,CoverClass.0.3m,1
GFC,P107,ROSrub,CoverClass.0.3m,1
GFC,P107,PINrad,CoverClass.0.3m,1
